exercise_id,id,name_ptbr,name_en,name_fr,instruction_ptbr,instruction_en,instruction_fr,muscle_groups_ids,muscle_groups_nomes,exercise_equipments_ids,exercise_equipments_nomes,exercise_level_id,exercise_level_nome,avoid_health_conditions_ids,avoid_health_conditions_nomes,caution_health_condition_ids,caution_health_condition_nomes,ambiente_permitido,calories,image_url,video_url
ex_100,322acf67-9890-4fc0-acd0-5f6a13a9a899,Panturrilha no step com pausa isométrica,Step Calf Raise with Isometric Hold,Mollets sur step avec pause isométrique,"Fique na ponta dos pés no step, faça pausa antes de descer.","Calf raises on step with isometric hold, pause at top before lowering.","Élévations de mollets sur step avec pause isométrique, marquez une pause avant de redescendre.",calves; core; stabilizers,Músculos Estabilizadores; Core (Geral); Panturrilhas,step; bench,step; banco,intermediate,Intermediário,none,Nenhuma,asthma; diabetes; high_blood_pressure; obesity; heart_condition,Asma ; Condição Cardíaca ; Diabetes; Hipertensão ; Obesidade ,Casa (com equipamento); Academia,110,,https://drive.google.com/file/d/10H8i2RvPOlZ0tYVAU7YnLmIiYw3tQORu/view?usp=sharing
ex_101,95ab55e6-6faa-4564-ae36-bcca49213fbd,Panturrilha no Leg Press,Leg Press Calf Raise,Mollets au leg press,Apoie apenas a ponta dos pés na plataforma e empurre para cima.,"Calf raises on leg press, press upward with only toes on platform.","Mollets à la presse, poussez vers le haut avec seulement les orteils sur la plateforme.",calves; hamstrings,Isquiotibiais; Panturrilhas,leg_press,leg press,intermediate,Intermediário,none,Nenhuma,asthma; diabetes; high_blood_pressure; obesity; heart_condition; shoulder_pain,Asma ; Condição Cardíaca ; Diabetes; Hipertensão ; Obesidade ; Ombro,Academia,130,,https://drive.google.com/file/d/1wdp3r15JacRmg_Rd61R90DxYfLApW3YY/view?usp=sharing
ex_102,9b827661-d3ce-4e98-8f6a-f9362702085f,Elevação de panturrilha no Smith,Smith Machine Calf Raise,Élévation de mollets à la Smith machine,"No Smith Machine, posicione os pés no chão ou step e eleve os calcanhares.","Calf raises on Smith machine, place feet on floor or step and lift heels.","Élévations de mollets au Smith machine, placez les pieds au sol ou sur step et levez les talons.",calves; glutes; core,Core (Geral); Glúteos (Geral); Panturrilhas,smith_machine,barra guiada (smith),advanced,Avançado,none,Nenhuma,asthma; diabetes; high_blood_pressure; obesity; heart_condition,Asma ; Condição Cardíaca ; Diabetes; Hipertensão ; Obesidade ,Academia,140,,https://drive.google.com/file/d/1TP8JlAmdlRdHJnmzDULHZCTqx9maBQgN/view?usp=sharing
ex_103,b32d627d-2783-4215-8156-36de352bacd7,Pular corda,Jump Rope,Corde à sauter,"Salte com a corda, permanecendo na ponta dos pés.","Jump rope, stay on your tiptoes while jumping.","Sautez à la corde, restez sur la pointe des pieds en sautant.",calves; core; hamstrings,Core (Geral); Isquiotibiais; Panturrilhas,jump_rope,corda de pular,intermediate,Intermediário,none,Nenhuma,none,Nenhuma,Casa (com equipamento); Academia,250,,https://drive.google.com/file/d/1yWUccxuKLNtL_XcoWsnsvmV3YMny0qth/view?usp=sharing
ex_104,a3be2877-405c-4ddc-9119-bb2ac9504a9a,Corrida em inclinação (esteira inclinada),Incline Treadmill Running on Toes,Course inclinée (tapis incliné),"Corra na esteira inclinada, focando em manter-se na ponta dos pés.","Incline treadmill running, stay on your tiptoes while running.","Course sur tapis incliné, restez sur la pointe des pieds en courant.",calves; glutes; hamstrings,Isquiotibiais; Glúteos (Geral); Panturrilhas,treadmill,esteira,intermediate,Intermediário,none,Nenhuma,none,Nenhuma,Academia,280,,https://drive.google.com/file/d/1jaQf3slyG0siP-HuQtET_1t9r0LqrVSY/view?usp=sharing
ex_105,3fd57923-0e69-4f1a-8cb9-7716d00c4445,Abdominal tradicional,Traditional Crunch,Abdominaux traditionnels,"Deite-se de costas, flexione os joelhos e eleve o tronco.","Lie on your back, bend your knees and lift your torso.","Allongez-vous sur le dos, pliez les genoux et soulevez le torse.",rectus_abdominis; core,Core (Geral); Reto Abdominal,none_bodyweight,nenhum (peso do corpo),beginner,Iniciante,pregnancy,Gravidez,asthma; diabetes; high_blood_pressure; cervical_hernia; obesity; heart_condition; pregnancy_postpartum,Asma ; Condição Cardíaca ; Diabetes; Hérnia Cervical; Hipertensão ; Obesidade ; Pescoço; Pós-parto,Casa (sem equipamento); Casa (com equipamento); Academia; Ar Livre,110,,https://drive.google.com/file/d/1B9jF2-2sNmwyQL4kQaztTEfF3oZUuHGB/view?usp=sharing
ex_106,8318c5f8-386b-4b85-ae45-ff62a66c56c6,Abdominal bicicleta,Bicycle Crunch,Abdominaux vélo,"Deite-se de costas, pedale no ar levando o cotovelo ao joelho oposto.","Lie on your back, pedal in the air bringing your elbow to the opposite knee.","Allongez-vous sur le dos, pédalez en l'air en amenant le coude vers le genou opposé.",rectus_abdominis; obliques; hip_flexors,Reto Abdominal; Oblíquos; Flexores do Quadril,none_bodyweight,nenhum (peso do corpo),intermediate,Intermediário,pregnancy,Gravidez,asthma; diabetes; high_blood_pressure; cervical_hernia; obesity; heart_condition; pregnancy_postpartum,Asma ; Condição Cardíaca ; Diabetes; Hérnia Cervical; Hipertensão ; Obesidade ; Pescoço; Pós-parto,Casa (sem equipamento); Casa (com equipamento); Academia; Ar Livre,140,,https://drive.google.com/file/d/1OvX334GvSAfa-hD08AeVxLSjvRVsQqEL/view?usp=sharing
ex_107,79868ef3-4717-4225-a5cf-e7af862562d8,Prancha frontal,Front Plank,Planche frontale,"Apoie os antebraços no chão, mantenha o corpo alinhado e abdômen contraído.","Place forearms on the floor, keep your body aligned and core engaged.","Placez les avant-bras au sol, gardez le corps aligné et les abdominaux contractés.",core; rectus_abdominis; glutes; erector_spinae,Core (Geral); Reto Abdominal; Eretores da Espinha; Glúteos (Geral),none_bodyweight,nenhum (peso do corpo),beginner,Iniciante,pregnancy,Gravidez,asthma; diabetes; high_blood_pressure; obesity; heart_condition; pregnancy_postpartum,Asma ; Condição Cardíaca ; Diabetes; Hipertensão ; Obesidade ; Pós-parto,Casa (sem equipamento); Casa (com equipamento); Academia; Ar Livre,120,,https://drive.google.com/file/d/1CS_05AY4t6GX4Za63zWh91vbb9UUjwVr/view?usp=sharing
ex_108,1ea3b1eb-431e-43e4-adfc-51ff5df07ce3,Prancha lateral,Side Plank,Planche latérale,"Deite-se de lado, apoie o antebraço no chão e mantenha o corpo reto.","Lie on your side, support yourself on your forearm and keep your body straight.","Allongez-vous sur le côté, appuyez-vous sur l'avant-bras et gardez le corps droit.",obliques; core; glutes,Core (Geral); Oblíquos; Glúteos (Geral),none_bodyweight,nenhum (peso do corpo),intermediate,Intermediário,pregnancy,Gravidez,asthma; diabetes; high_blood_pressure; obesity; heart_condition; pregnancy_postpartum,Asma ; Condição Cardíaca ; Diabetes; Hipertensão ; Obesidade ; Pós-parto,Casa (sem equipamento); Casa (com equipamento); Academia; Ar Livre,125,,https://drive.google.com/file/d/1oicg1X5uTgiEvd0rpgPVtibkfj-ikcVJ/view?usp=sharing
ex_109,3053c209-dd2d-4507-b3b4-088e7def46be,Elevação de pernas deitado,Lying Leg Raise,Élévation de jambes allongé,Deite-se de costas e eleve as pernas estendidas para cima.,Lie on your back and lift your straight legs upward.,Allongez-vous sur le dos et levez les jambes tendues vers le haut.,hip_flexors,Flexores do Quadril,none_bodyweight,nenhum (peso do corpo),intermediate,Intermediário,pregnancy,Gravidez,asthma; diabetes; high_blood_pressure; lumbar_hernia; obesity; heart_condition; pregnancy_postpartum,Asma ; Condição Cardíaca ; Diabetes; Hipertensão ; Lombar; Obesidade ; Pós-parto,Casa (sem equipamento); Casa (com equipamento); Academia; Ar Livre,135,,https://drive.google.com/file/d/1TdxZQaSmuLMcQ_VwAeoFmxXkxhIUIu_N/view?usp=sharing
ex_110,0a54c16f-804e-4d89-94f0-5608dcc9be58,Prancha com miniband,Plank with Mini Band,Planche avec minibande,Mantenha posição de prancha com miniband presa nas pernas.,Hold plank position with a mini band around your legs.,Maintenez la planche avec une minibande autour des jambes.,core; rectus_abdominis; glutes; erector_spinae,Core (Geral); Reto Abdominal; Eretores da Espinha; Glúteos (Geral),elastic_band_mini_band,faixa elástica/miniband,intermediate,Intermediário,pregnancy,Gravidez,asthma; diabetes; high_blood_pressure; obesity; heart_condition; pregnancy_postpartum,Asma ; Condição Cardíaca ; Diabetes; Hipertensão ; Obesidade ; Pós-parto,Casa (com equipamento); Academia,140,,https://drive.google.com/file/d/1TUR2MdqVoTA1fY1K252vSe6wDFeqSOkD/view?usp=sharing
ex_111,c9c26b47-a74f-4b26-84c2-fcd81403aebf,Abdominal com peso (halter ou kettlebell),Weighted Crunch (Dumbbell or Kettlebell),Abdominaux avec charge (haltère ou kettlebell),Realize o abdominal segurando halter ou kettlebell sobre o peito.,Perform crunch holding a dumbbell or kettlebell over your chest.,Faites des abdominaux en tenant un haltère ou kettlebell sur la poitrine.,rectus_abdominis; core,Core (Geral); Reto Abdominal,dumbbells; kettlebell,halteres; kettlebell,intermediate,Intermediário,pregnancy,Gravidez,asthma; diabetes; high_blood_pressure; cervical_hernia; obesity; heart_condition; pregnancy_postpartum,Asma ; Condição Cardíaca ; Diabetes; Hérnia Cervical; Hipertensão ; Obesidade ; Pescoço; Pós-parto,Casa (com equipamento); Academia,150,,https://drive.google.com/file/d/1x4qIZVTYsfxnusipPFFmA6CTKtstrAYi/view?usp=sharing
ex_112,f6a3b244-6614-44eb-84af-34f7e8ac7d37,Russian twist com peso,Weighted Russian Twist,Twist russe avec poids,"Sente-se, gire o tronco segurando peso de um lado para o outro.","Sit down, twist your torso holding weight side to side.","Asseyez-vous, tournez le torse en tenant un poids de chaque côté.",obliques; rectus_abdominis; erector_spinae,Reto Abdominal; Oblíquos; Eretores da Espinha,dumbbells; kettlebell,halteres; kettlebell,intermediate,Intermediário,none,Nenhuma,none,Nenhuma,Casa (com equipamento); Academia,160,,https://drive.google.com/file/d/14UH2-ZO6iCmQCejTZyPPgmQPx2tRLcyz/view?usp=sharing
ex_113,96c8a54e-b91c-4b5e-9dad-b870e8b2036f,Abdominal na máquina,Machine Crunch,Abdominaux à la machine,Use a máquina para realizar a flexão de tronco contra resistência.,Use the machine to perform torso flexion against resistance.,Utilisez la machine pour fléchir le torse contre résistance.,rectus_abdominis; core,Core (Geral); Reto Abdominal,ab_wheel,roda abdominal,intermediate,Intermediário,pregnancy,Gravidez,asthma; diabetes; high_blood_pressure; cervical_hernia; obesity; heart_condition; pregnancy_postpartum,Asma ; Condição Cardíaca ; Diabetes; Hérnia Cervical; Hipertensão ; Obesidade ; Pescoço; Pós-parto,Casa (com equipamento); Academia,145,,https://drive.google.com/file/d/1OXh4SGCZ4aoLbUbAksJnMZF4Lkqim5Y0/view?usp=sharing
ex_114,689bb0f6-b019-4592-8843-3da2b6bff752,V-up,V-up,V-up,"Deite-se de costas, eleve simultaneamente tronco e pernas formando um V.","Lie on your back, lift torso and legs together forming a V.","Allongez-vous sur le dos, soulevez le torse et les jambes en formant un V.",rectus_abdominis; core,Core (Geral); Reto Abdominal,none_bodyweight,nenhum (peso do corpo),advanced,Avançado,pregnancy,Gravidez,asthma; diabetes; high_blood_pressure; lumbar_hernia; obesity; heart_condition; pregnancy_postpartum,Asma ; Condição Cardíaca ; Diabetes; Hipertensão ; Lombar; Obesidade ; Pós-parto,Casa (sem equipamento); Casa (com equipamento); Academia; Ar Livre,170,,https://drive.google.com/file/d/1qg943CWC2KmDw2pExYMsSitKnnGkAjeD/view?usp=sharing
ex_115,c3e9b67e-6e1b-433e-bfb6-6fc8ea3311d5,Sit-up com bola medicinal,Sit-up with Medicine Ball,Relevé de buste avec ballon médicinal,Deite-se e realize o sit-up segurando bola medicinal.,Lie down and perform a sit-up holding a medicine ball.,Allongez-vous et faites un sit-up en tenant un ballon médicinal.,rectus_abdominis; core,Core (Geral); Reto Abdominal,medicine_ball,medicine ball,intermediate,Intermediário,pregnancy,Gravidez,asthma; diabetes; high_blood_pressure; cervical_hernia; obesity; heart_condition; pregnancy_postpartum,Asma ; Condição Cardíaca ; Diabetes; Hérnia Cervical; Hipertensão ; Obesidade ; Pescoço; Pós-parto,Casa (com equipamento); Academia,160,,https://drive.google.com/file/d/1b5h-7geE_4GXm40IEa9W7uQ-vdva4Zbz/view?usp=sharing
ex_116,c1759e2e-879e-41d6-a2a8-5212eb92f65d,V-up unilateral,Single-leg V-up,V-up une jambe,"Deite-se de costas, suba o tronco e apenas uma perna de cada vez.","Lie on your back, raise your torso and one leg at a time.","Allongez-vous sur le dos, soulevez le torse et une jambe à la fois.",rectus_abdominis; obliques; hip_flexors,Reto Abdominal; Oblíquos; Flexores do Quadril,none_bodyweight,nenhum (peso do corpo),intermediate,Intermediário,pregnancy,Gravidez,asthma; diabetes; high_blood_pressure; lumbar_hernia; obesity; heart_condition; pregnancy_postpartum,Asma ; Condição Cardíaca ; Diabetes; Hipertensão ; Lombar; Obesidade ; Pós-parto,Casa (sem equipamento); Casa (com equipamento); Academia; Ar Livre,135,,https://drive.google.com/file/d/1A2wK26bJ29AfyFyjQJVR574nDge6h4sf/view?usp=sharing
ex_117,3eb33ab5-e6e0-4591-9714-340be256d471,Mountain climber crossbody,Crossbody Mountain Climber,Mountain climber croisé,"Em posição de prancha, traga os joelhos cruzando em direção ao cotovelo oposto.","In plank position, bring knees across toward opposite elbow.","En position de planche, amenez les genoux croisés vers le coude opposé.",shoulders; core,Core (Geral); Ombros (Geral),none_bodyweight,nenhum (peso do corpo),intermediate,Intermediário,pregnancy,Gravidez,asthma; diabetes; high_blood_pressure; obesity; heart_condition; pregnancy_postpartum,Asma ; Condição Cardíaca ; Diabetes; Hipertensão ; Obesidade ; Pós-parto,Casa (sem equipamento); Casa (com equipamento); Academia; Ar Livre,180,,https://drive.google.com/file/d/1gAHlG5VlVWT4LTZzlBbpArJtDMz96aJd/view?usp=sharing
ex_118,7f5f2c09-d28f-412f-8ffc-27e2f0478d5e,Prancha com toque no ombro,Plank Shoulder Tap,Planche avec touche d'épaule,"Na prancha, toque alternadamente cada ombro com a mão oposta.","In plank, alternately tap each shoulder with the opposite hand.","En planche, touchez alternativement chaque épaule avec la main opposée.",core; glutes; obliques,Core (Geral); Oblíquos; Glúteos (Geral),none_bodyweight,nenhum (peso do corpo),intermediate,Intermediário,pregnancy,Gravidez,asthma; diabetes; high_blood_pressure; obesity; heart_condition; pregnancy_postpartum,Asma ; Condição Cardíaca ; Diabetes; Hipertensão ; Obesidade ; Pós-parto,Casa (sem equipamento); Casa (com equipamento); Academia; Ar Livre,150,,https://drive.google.com/file/d/1j0n5CWjde7xS4z3Wjd2V0eDiVDyiaHCJ/view?usp=sharing
ex_119,20507793-a77c-4dd9-b226-db7c65a4ea8f,Abdominal remador,Sit-up Row,Abdominaux rameur,"Deite-se e suba o tronco puxando os joelhos em direção ao peito, como um remador.",Lie down and lift torso pulling knees toward chest like rowing.,Allongez-vous et soulevez le torse en ramenant les genoux vers la poitrine comme un rameur.,rectus_abdominis; hip_flexors; core,Core (Geral); Reto Abdominal; Flexores do Quadril,none_bodyweight,nenhum (peso do corpo),intermediate,Intermediário,pregnancy,Gravidez,asthma; diabetes; high_blood_pressure; cervical_hernia; obesity; heart_condition; pregnancy_postpartum,Asma ; Condição Cardíaca ; Diabetes; Hérnia Cervical; Hipertensão ; Obesidade ; Pescoço; Pós-parto,Casa (sem equipamento); Casa (com equipamento); Academia; Ar Livre,145,,https://drive.google.com/file/d/1ZXsHt7iPx0MxuAlmQlLBDgf5GXx0Jsig/view?usp=sharing
ex_120,02d2233c-1f1c-493d-9b89-421fcb593546,Prancha com elevação de perna,Plank with Leg Lift,Planche avec élévation de jambe,"Na prancha, eleve alternadamente uma perna mantendo o corpo firme.","In plank, lift one leg at a time keeping the body steady.","En planche, levez une jambe à la fois en gardant le corps stable.",core; glutes; erector_spinae,Core (Geral); Eretores da Espinha; Glúteos (Geral),none_bodyweight,nenhum (peso do corpo),intermediate,Intermediário,pregnancy,Gravidez,asthma; diabetes; high_blood_pressure; obesity; heart_condition; pregnancy_postpartum,Asma ; Condição Cardíaca ; Diabetes; Hipertensão ; Obesidade ; Pós-parto,Casa (sem equipamento); Casa (com equipamento); Academia; Ar Livre,130,,https://drive.google.com/file/d/1DFcTHQtZkpx2clDJfCSLLXDlqXXnhtDS/view?usp=sharing
ex_121,5d7cb762-8bb3-4542-b693-9d2b7b99cc49,Hollow hold (posição de barco),Hollow Hold (Boat Position),Hollow hold (position du bateau),"Deite-se de costas, mantenha braços e pernas estendidos próximos ao chão.","Lie on your back, hold arms and legs extended close to the floor.","Allongez-vous sur le dos, gardez les bras et jambes tendus près du sol.",rectus_abdominis; core,Core (Geral); Reto Abdominal,none_bodyweight,nenhum (peso do corpo),intermediate,Intermediário,pregnancy,Gravidez,asthma; diabetes; high_blood_pressure; obesity; heart_condition; pregnancy_postpartum,Asma ; Condição Cardíaca ; Diabetes; Hipertensão ; Obesidade ; Pós-parto,Casa (sem equipamento); Casa (com equipamento); Academia; Ar Livre,120,,https://drive.google.com/file/d/16HNV2qPvSq4D6fl-U2EUGM_mhf2w1MF_/view?usp=sharing
ex_122,875ae620-071e-4c24-851a-6c70a959c31d,Abdomina biciletal com miniband nos pés,Bicycle Crunch with Mini Band on Feet,Abdominaux vélo avec minibande aux pieds,Faça o movimento da bicicleta usando miniband presa nos pés.,Perform bicycle movement with a mini band around your feet.,Faites le mouvement du vélo avec une minibande autour des pieds.,rectus_abdominis; hip_flexors,Reto Abdominal; Flexores do Quadril,elastic_band_mini_band,faixa elástica/miniband,intermediate,Intermediário,pregnancy,Gravidez,asthma; diabetes; high_blood_pressure; cervical_hernia; obesity; heart_condition; pregnancy_postpartum,Asma ; Condição Cardíaca ; Diabetes; Hérnia Cervical; Hipertensão ; Obesidade ; Pescoço; Pós-parto,Casa (com equipamento); Academia,135,,https://drive.google.com/file/d/1I1Z6mmIoAY615QphFS0_3FT2Kfb0nwF_/view?usp=sharing
ex_123,52d7ff46-3d4e-4a85-92cd-a3bd01e93c38,Abdominal L-sit,L-sit Hold,L-sit,Sente-se apoiando as mãos no chão e mantenha as pernas estendidas suspensas.,Sit supporting hands on floor and hold legs extended off the ground.,Asseyez-vous en appui sur les mains et gardez les jambes tendues en l'air.,rectus_abdominis; core,Core (Geral); Reto Abdominal,bar_fixed_bar,barra/barra fixa,intermediate,Intermediário,pregnancy,Gravidez,asthma; diabetes; high_blood_pressure; cervical_hernia; obesity; heart_condition; pregnancy_postpartum,Asma ; Condição Cardíaca ; Diabetes; Hérnia Cervical; Hipertensão ; Obesidade ; Pescoço; Pós-parto,Casa (com equipamento); Academia,140,,https://drive.google.com/file/d/1r3IQ39dBbniR_KgvbYwbocYlNc9t3LPk/view?usp=sharing
